num_steps,nelements,max_delta_volume,average_voltage,capacity_grav,fracA_discharge,stability_charge,minimum CN_VoronoiNN,maximum CN_VoronoiNN,range CN_VoronoiNN,mean CN_VoronoiNN,avg_dev CN_VoronoiNN,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,range neighbor distance variation,avg_dev neighbor distance variation,mean ordering parameter shell 1,mean ordering parameter shell 2,mean ordering parameter shell 3,max packing efficiency,minimum local difference in Number,maximum local difference in Number,mean local difference in Number,avg_dev local difference in Number,minimum local difference in MendeleevNumber,maximum local difference in MendeleevNumber,mean local difference in MendeleevNumber,avg_dev local difference in MendeleevNumber,minimum local difference in MeltingT,maximum local difference in MeltingT,mean local difference in MeltingT,avg_dev local difference in MeltingT,range local difference in Column,avg_dev local difference in Column,range local difference in Row,mean local difference in Row,avg_dev local difference in Row,minimum local difference in CovalentRadius,maximum local difference in CovalentRadius,range local difference in CovalentRadius,avg_dev local difference in CovalentRadius,minimum local difference in Electronegativity,maximum local difference in Electronegativity,range local difference in Electronegativity,avg_dev local difference in Electronegativity,maximum local difference in NpValence,avg_dev local difference in NpValence,maximum local difference in NdValence,mean local difference in NdValence,avg_dev local difference in NdValence,maximum local difference in NValence,mean local difference in NValence,avg_dev local difference in NValence,maximum local difference in NpUnfilled,range local difference in NpUnfilled,avg_dev local difference in NpUnfilled,maximum local difference in NdUnfilled,mean local difference in NdUnfilled,avg_dev local difference in NdUnfilled,mean local difference in NUnfilled,minimum local difference in GSvolume_pa,maximum local difference in GSvolume_pa,mean local difference in GSvolume_pa,minimum local difference in SpaceGroupNumber,maximum local difference in SpaceGroupNumber,avg_dev local difference in SpaceGroupNumber,0-norm,2-norm,frac s valence electrons,frac p valence electrons
1,4,0.0204201274278847,3.7304210583333246,101.49676311995466,0.1,0.1303882058333361,4.602556955439774,11.73786869826865,7.135311742828876,8.980057937893381,2.6080635915065384,0.1377790062329935,1.1196458049997862,0.7511383995721045,0.055219289469165,0.2306704000107963,0.1754511105416312,0.0511980485312575,0.7361652470771995,0.2149496785155064,0.1295033023813595,0.1970611201750117,5.217656664553226,21.0,9.557665823682129,4.517111673100804,12.008171613166638,41.00000000000001,21.57006415289436,10.28662389807043,638.8424337532182,2128.2000000000003,1095.912053512833,522.7219643247779,7.944947301572621,2.759946115078836,1.30441000999379,1.1684432935800173,0.554371137613322,27.92845389667059,87.00000000000001,59.07154610332943,22.537790857039425,0.6047977184314961,1.89,1.2852022815685036,0.4933003807747711,4.000000000000001,1.108742275226644,10.0,2.646676774735394,1.2355488168430706,5.0,0.9829044969234892,0.4558414464954518,2.0000000000000004,1.30441000999379,0.554371137613322,7.000000000000001,3.195539693164692,1.8913668371307268,2.3261085371847847,1.0225183132845477,3.905,1.8404281875192992,74.03363455468433,217.00000000000003,59.42254660655041,4,0.7071067811865476,0.3181818181818182,0.4363636363636363
1,4,0.0002963185073374,3.450589888333337,165.91377636304,0.1428571428571428,0.0381601954166548,4.3521512160778855,12.425569014986111,8.073417798908226,9.154129343145897,2.5620795852325444,0.1376792125900906,1.1401616047994063,0.6831744500486545,0.0412431016581254,0.2572810871551724,0.216037985497047,0.0499464363486835,0.6284638462790482,0.3052236432645344,0.158768965068876,0.1743136640528031,3.131748746993003,20.96161217923177,7.837865638717905,3.790735601488063,4.0,44.0,9.6562562274108,6.190309341945372,232.8465202976766,1886.2000000000005,512.8071359229549,311.4910268987913,11.08685910988707,1.4779190767505763,1.5526073218581424,0.8874341620939576,0.4064759130412705,16.5041488738567,94.0,77.49585112614332,15.522502776411317,0.4337505562269561,1.9,1.466249443773044,0.3936224497145062,4.0,0.8322132431611905,10.000000000000004,2.468309604945857,1.8829225987635363,5.008872834241434,1.588471906496787,0.8890773433971626,2.008872834241434,1.5614801560995764,0.4121491889725468,8.0,0.5828012537251349,0.8227141736234218,0.9508288167535248,2.0172910015687027,13.4652380952,4.790619635501286,10.0,213.0887283424144,46.58735448743113,4,0.699702317656111,0.2941176470588235,0.4967320261437908
2,3,0.027020215885164,3.8398206033333326,137.22227737164928,0.25,0.0554516785714245,5.984927027605491,11.601028907442885,5.616101879837394,7.978345232786047,1.4681644295077196,0.0759623032036995,1.1816668494806084,0.8517879404858133,0.0050013587859327,0.2149777925392464,0.2099764337533137,0.0718568609454941,0.918739280658653,0.5281350075925404,0.3040913220604432,0.3712364226224379,4.911087249261222,20.07130073378056,11.719842440723689,4.6897341030183215,9.985443578787596,82.21127298072123,37.091471806680175,14.739406757803645,384.1754703759888,1712.446777737762,979.202031443576,397.6307231981871,12.038477568864892,2.2737351981974223,1.984853635298328,1.0400737005216083,0.5485293139876526,21.85132436755926,59.89047885078642,38.039154483227165,10.228788022735555,0.579114474428904,2.3450851919273767,1.765970717498473,0.3188582227987938,4.0,0.68703660182466,8.000000000000002,4.1092863987599415,2.1661220578514624,4.825566155859773,3.399252836550822,0.7755514378023307,2.0,1.2469563461265372,0.34351830091233,3.0000000000000004,1.0910821038481,0.5765245120868,0.3250311710933112,0.4779539519285817,7.167159038800699,2.673096502778668,80.21220754275264,213.00000000000003,36.33109726442314,4,0.6433331570970116,0.2901785714285714,0.3571428571428571
1,3,0.0124860074566182,3.912725383333343,42.94028769262204,0.2083333333333333,0.0991278180072425,6.0033428691126,8.35278530018623,2.349442431073631,7.0223690433041694,0.5908098213387535,0.0378113993780216,1.0751644927378994,0.9069164895933712,0.0137298431479057,0.1609972423346682,0.1472673991867625,0.0434691430632273,0.8245759012728865,0.6560984016401497,0.4649420790215535,0.4283290644154425,5.137876218035088,20.2637152393792,12.771346829821082,3.9079741577686096,26.14915891417113,82.78437609978548,45.34211821242423,14.758260124421785,394.6857064810531,2123.994171740076,1182.1427188028358,385.1754292880405,8.368465103784956,2.2868843768021763,1.9576388205953863,1.1761617953899104,0.5251509147768403,45.86474220412602,72.9515693633807,27.086827159254675,4.813903026865119,1.3129484604462094,2.330388288127069,1.0174398276808592,0.2607953280776597,3.996673634461824,0.2982985126969945,7.996252677378868,4.210809568353864,1.901852453681428,5.076821789603926,3.362052466701793,0.9419809624479518,1.998336817230912,0.5143853428343059,0.1491492563484972,5.0,1.6703918998131824,0.7315203297869586,0.9926092779369649,1.2462179156018385,7.258536429958939,3.3272052080657457,159.23912794032438,216.8226726987764,16.137250554754406,4,0.5977272645594573,0.2898550724637681,0.3478260869565217
1,3,0.0045619389900566,4.244925613333327,66.63020723674416,0.25,0.1102699047027746,5.999999999999992,8.28879563810331,2.288795638103317,7.207763123992299,0.8648259663202158,0.0500035190450983,1.057625430395152,0.894500081085248,3.651077827552088e-08,0.1591084382613361,0.1591084017505578,0.0626914716159622,0.8402629815410165,0.5499228906943843,0.3653054520049341,0.4468796402095037,4.772312476567624,21.03086283842687,12.11651739244781,4.437154189097719,23.24690207423081,79.916744248572,44.69646008584935,15.802847716017045,374.1254642153453,1756.1999999999998,860.961629861006,295.183595548328,8.902529444815727,2.434682918296469,1.9887192380104624,1.011183548688357,0.5273687740328763,47.78740599343178,66.0,18.212594006568217,6.732143925542119,1.4376544969410898,2.2810152319769093,0.8433607350358194,0.2840376316499559,4.0,0.41954145500523,10.000000000000004,4.56798519463876,2.429946683401268,5.03086283842687,4.027049002940956,0.8527400253179418,2.0,0.5144644147262758,0.209770727502615,4.0,0.4879325488030254,0.5204613853898937,0.9958576420477628,1.625,6.9588546994044655,3.7359361503347457,159.99797286894216,217.0,22.49380740563963,4,0.6073622386096199,0.2608695652173913,0.3478260869565217
1,3,0.0731252016347914,2.840777478333332,213.05855801799632,0.2941176470588235,0.0647280354761896,5.708280181317474,8.589003758417956,2.8807235771004818,7.319866275263467,1.0419153859481547,0.0549929234575736,1.0568784215109788,0.8820721069299939,0.0142225713183565,0.2350442092105697,0.2208216378922131,0.0710564934187661,0.767865468208629,0.4576593430412092,0.2142208814673492,0.3702879583706752,4.651052465597274,20.000271186553125,10.451381890740269,3.763838790644293,26.00184406856122,79.99810240827311,41.99471185007975,10.65727153387494,371.05166360041926,2121.1545545225085,1171.9394046376576,478.4120408930456,7.952994684859949,1.905055351427121,2.0000000000000004,1.062327048148419,0.5358131153437603,43.33576743849201,72.37121106168499,29.03544362319297,9.84456940196783,1.2797580508831392,2.2883178130738586,1.0085597621907194,0.2771849591011432,3.9997830507575047,0.5706636429365679,8.000000000000002,3.082141109892979,1.5244907943468693,4.651052465597274,1.9527655055529145,1.059315190175502,1.9998915253787524,0.6731201235379862,0.2853318214682839,5.000000000000001,2.2294941308491176,1.1873596582075212,1.833089614172332,1.215274350396238,6.965726242611842,3.04094369841604,143.2214468140645,214.79923871589747,30.87434053508732,4,0.6308400618805605,0.2948717948717949,0.4102564102564102
1,4,0.0362156006192382,3.894659230833331,163.89024105016657,0.1428571428571428,0.0292378511979229,4.340346754448035,12.121546548408473,7.781199793960438,9.150504214250924,2.553819607190424,0.1367199684024636,1.143920455709361,0.6827774915660485,0.0607112006741179,0.2552586638167589,0.1945474631426409,0.0488787805082553,0.6389951573279374,0.3078537850657986,0.1572482908407494,0.1743340557881061,3.6974498520100174,20.96155479132716,8.153182881503739,4.020481875383326,4.0,32.0,8.823421712386642,5.468788668757543,243.0261353779229,1756.1999999999998,505.6219810192149,303.1096960059332,7.05842306460544,1.2376909516596903,1.5495352521009966,0.8903249172063908,0.404765698417345,16.292268196991163,65.99999999999999,49.707731803008826,14.495481203384108,0.4419971876542229,1.6099999999999997,1.1680028123457766,0.3823297479993369,4.0,0.8307101629169183,10.000000000000002,2.765375122647894,2.078208292450701,5.008862686173491,1.5900097225139422,0.8883477826070801,2.008862686173492,1.5583979382744886,0.4097782206358669,4.0,0.2970824958904631,0.418025632469754,0.6621091709890622,1.625,13.4652380952,4.360847603377607,10.000000000000002,217.00000000000003,48.56905769365608,4,0.699702317656111,0.286624203821656,0.484076433121019
1,4,0.0689881424032918,3.737699760833327,114.5572467400298,0.1,0.0550539201041715,4.063378226636496,10.996535968848786,6.933157742212289,8.630537431116682,2.335758069373742,0.1353825338602239,1.1415891842111747,0.6864559054301679,0.0236734384512545,0.2334721422577112,0.2097987038064566,0.0748320589730258,0.6515446547762268,0.2855522626719357,0.149503833252506,0.1880594941478243,3.4016956812940786,20.99758105555108,7.225914713337242,3.480036293460254,4.0,35.0,10.94488475877641,7.35147663623636,231.97336587536267,1464.2000000000005,501.21010129869865,312.02236971442534,8.005934123909418,1.8567987308207936,1.5681707846609911,0.8781017039358976,0.4145707505872458,16.568324307136315,73.00000000000001,56.4316756928637,15.608762948215231,0.462745313809821,1.8900000000000003,1.4272546861901794,0.4270650334089827,4.0,0.8429854714130234,9.99928854575032,1.7194867329150103,1.3836430987298003,4.999857709150064,0.7717580875376606,0.4033795814436742,2.0,1.5681707846609911,0.4145707505872458,5.000000000000002,1.2444495561842026,1.0468518744081758,1.079508982591274,1.382497603609003,13.465238095200004,4.279467165776051,9.999999999999998,212.97083037576303,47.44407065914312,4,0.7016294966841715,0.3227272727272727,0.5181818181818182
1,5,0.0765982559393483,-0.0488280216666676,154.15641892022302,0.1578947368421052,3.2344616251604528,5.775316172322682,12.011226745802924,6.2359105734802425,8.345730978258038,1.4227616955469808,0.0975103240564509,1.225636192432194,0.8113836754884459,0.1298179971885975,0.2962767398427751,0.1664587426541775,0.0456445191742636,0.7322624427035741,0.2360733214186087,0.1426633423766197,0.199437955862937,2.8335903417272577,16.355564093063748,6.810973333560377,3.81247842210799,5.71408897171766,76.52167650315597,19.93339587543253,11.583718125000258,251.94621309527184,2019.9074828750013,602.2361864823613,366.3183844460766,9.909061658178585,2.707504777095145,1.9266827743203667,0.8352353978657355,0.5091109672282158,16.131689440701884,86.98317729470136,70.85148785399949,17.342756610826637,0.4289738463039696,1.9293397656788445,1.5003659193748748,0.2371788315905131,3.096629946052534,0.6400818235752718,4.919489396878616,1.0389726042566576,0.7460568083589125,4.739428285841887,1.8067542700390224,1.0410852430113666,2.0976202951505587,1.5684563092000583,0.5190493504988538,6.85006995073743,1.5328452691547578,1.0553214153429422,1.5882879703345405,1.1103711553901052,13.063337531873708,4.537607922420377,45.84878403314935,182.7140133364585,40.114760991249774,6,0.6197443384031023,0.3571428571428571,0.5476190476190477
1,2,0.1775756234774839,2.5596757033333377,112.04951121254238,0.1428571428571428,0.0294610066666676,6.131361821693763,10.43046881905305,4.299106997359288,8.969003636398993,1.8603307680301395,0.0954984575785981,1.072715296700009,0.8529481903734095,0.0101012146412167,0.1654059040702988,0.1553046894290821,0.0674496321301136,0.3434339947961832,0.0786374430036353,0.0648225191402165,0.3802218579221325,3.19423429626663,7.93781409619852,4.776654203719763,2.08572358477153,15.57189219429982,38.69684371896778,23.286189243133844,10.167902475761208,715.3647418203931,1777.7131559141392,1069.7555921940595,467.108225427508,5.929474749914862,2.6071544809644123,0.5929474749914863,0.5970817754649703,0.2607154480964412,13.575495759133178,33.73570990884371,20.160214149710534,8.864325235279003,0.3673369440706625,0.91284862106283,0.5455116769921675,0.2398582122487259,3.96890704809926,1.042861792385765,4.961133810124075,2.985408877324852,1.303577240482206,0.0,0.0,0.0,1.98445352404963,1.1858949499829723,0.5214308961928825,4.961133810124075,2.985408877324852,1.303577240482206,2.3883271018598813,5.828229842914621,14.48341001693097,8.715528041240239,63.48540663829928,157.7640551619456,41.45375624733415,2,0.7453559924999299,0.2777777777777778,0.4444444444444444
1,4,0.0204691033247488,3.0595730008333293,123.03770534765488,0.2083333333333333,0.0697355302959348,4.5761377593212025,8.612841559505704,4.036703800184501,6.591568194702578,0.9340826126305276,0.0824175229108382,1.097845468941058,0.7862904454056021,0.091927627925012,0.3077002146076121,0.2157725866826001,0.0542733089135572,0.8484203123450783,0.4581240122595019,0.2204435631419924,0.1920342756562635,2.8333822751690274,18.014015945304706,6.729545947923362,2.972942045202424,15.272946711128808,81.9625420980019,36.11792905400462,13.721172270355334,418.40724051202017,2223.3812994322043,1227.1294248921688,443.4352939596301,11.215609334330336,2.5537014002238085,2.0000000000000004,0.5204844209487324,0.4368370707236479,17.81462972421964,72.07524211663913,54.26061239241949,13.74408175505688,1.0322695212083273,2.3159913902173805,1.2837218690090533,0.2925886004100712,3.94020709769154,0.4688802912984199,5.977244864136254,1.3902943495934663,1.19552945038213,4.789653111617881,2.5656705803335016,0.7395195901989264,3.0670947899542247,1.59606624515646,0.3779915192337974,5.000000000000001,1.2129802123711757,1.0015069753494634,1.9140855584658496,1.3042529424966622,7.337743550385269,3.006672995426708,118.63469182845174,211.98853104440948,26.105023285481067,5,0.5995866344669508,0.3761467889908257,0.4770642201834863
